continent,country,website,crawl_id,found,dom_size,links,images,forms,tables,buttons,text_chars,text_words,text_blocks
Europe,France,https://monespaceprive.msa.fr,6a5bb448a82cfc64ac586f64,True,258666.0,368.0,6.0,7.0,0.0,59.0,12305.0,1820.0,452.0
Europe,France,https://enthdf.fr,6a5bb448af34422a766ff5de,True,6885.0,4.0,0.0,0.0,0.0,1.0,546.0,81.0,7.0
Europe,France,https://la1ere.franceinfo.fr,6a5bb448b7cafea7db54a28f,True,633550.0,315.0,79.0,0.0,0.0,71.0,20947.0,3575.0,538.0
Europe,France,https://www.pmu.fr,6a5bb44b65b78c057d1971a2,True,263208.0,43.0,19.0,0.0,0.0,25.0,4389.0,744.0,159.0
Europe,France,https://www.marieclaire.fr,6a5bb449fd7cd34eec030588,True,510822.0,304.0,96.0,5.0,0.0,101.0,18045.0,3013.0,598.0
Europe,France,https://www.viamichelin.fr,6a5bb4490e531a4f79a91665,True,307.0,1.0,0.0,0.0,0.0,0.0,144.0,13.0,3.0
Europe,France,https://www.gemo.fr,6a5bb44ad4e9ad277c17ccad,True,1261845.0,1147.0,108.0,3.0,0.0,154.0,33967.0,5184.0,598.0
Europe,France,https://m.genybet.fr,6a5bb44b49543153c3531a3c,True,289324.0,434.0,29.0,3.0,12.0,12.0,14706.0,2693.0,238.0
Europe,France,https://particuliers.sg.fr,6a5bb44ba2a360a864d89734,True,326906.0,151.0,45.0,2.0,0.0,19.0,8879.0,1369.0,228.0
Europe,France,https://messervices.etudiant.gouv.fr,6a5bb44a385ae4722b671049,True,88465.0,128.0,46.0,0.0,0.0,0.0,12209.0,1973.0,247.0
Europe,France,https://www.estrepublicain.fr,6a5bb44b0cd83faa7fee927d,True,1241232.0,1019.0,165.0,4.0,4.0,192.0,39004.0,6369.0,900.0
Europe,France,https://mail01.orange.fr,6a5bb44ccaf573d009ddc178,True,185346.0,0.0,2.0,0.0,0.0,0.0,411.0,74.0,7.0
Europe,France,https://sports.orange.fr,6a5bb44e7ccf15065d63c005,True,184198.0,156.0,62.0,0.0,0.0,0.0,10171.0,1723.0,421.0
Europe,France,https://trucmania.ouest-france.fr,6a5bb44ff679f762d86b682e,True,474847.0,44.0,18.0,1.0,0.0,6.0,3711.0,595.0,67.0
Europe,France,https://www.caf.fr,6a5bb44fd8ec0d268c6c7036,True,18829.0,0.0,1.0,1.0,0.0,1.0,612.0,98.0,10.0
Europe,France,https://maison.20minutes.fr,6a5bb44f8ef503bead5c5fc4,True,493451.0,216.0,123.0,1.0,0.0,14.0,83294.0,13908.0,519.0
Europe,France,https://www.cofidis.fr,6a5bb44f40a13aeac058d67c,True,172819.0,184.0,28.0,0.0,0.0,22.0,25989.0,4063.0,413.0
Europe,France,https://www.transfermarkt.fr,6a5bb450f8f3bda2d550e13a,True,213422.0,199.0,143.0,1.0,1.0,5.0,6264.0,1041.0,204.0
Europe,France,https://mon-essence.fr,6a5bb450951fe07e5826f30f,True,621268.0,676.0,12.0,1.0,0.0,105.0,89525.0,12432.0,1179.0
Europe,France,https://avis-de-deces.ouest-france.fr,6a5bb45baf34422a766ff611,True,619253.0,191.0,7.0,1.0,0.0,2.0,12813.0,1827.0,243.0
Europe,France,https://www.lassuranceretraite.fr,6a5bb4520e531a4f79a9166a,True,114656.0,136.0,35.0,2.0,0.0,32.0,8902.0,1378.0,187.0
Europe,France,https://www.cuisineactuelle.fr,6a5bb4520f12147e8c2a01b9,True,192716.0,337.0,94.0,2.0,0.0,13.0,13915.0,2279.0,322.0
Europe,France,https://www.journaldesfemmes.fr,6a5bb452caf573d009ddc17e,True,648714.0,263.0,75.0,2.0,0.0,21.0,9101.0,1542.0,164.0
Europe,France,https://www.veepee.fr,6a5bb4521b39448c728b65ed,True,724439.0,87.0,15.0,0.0,0.0,38.0,13846.0,2111.0,229.0
Europe,United Kingdom,https://www.rightmove.co.uk,6a5bb4534ec624deaa3b6aa4,True,772676.0,153.0,4.0,0.0,0.0,17.0,5229.0,784.0,94.0
Europe,United Kingdom,https://www.ebay.co.uk,6a5bb4579a849ce39dd5b2ef,True,1125990.0,500.0,79.0,1.0,0.0,90.0,11873.0,1763.0,356.0
Europe,United Kingdom,https://www.gov.uk,6a5bb45c9ecc9eedfbc3c645,True,100389.0,107.0,4.0,3.0,0.0,13.0,5765.0,876.0,191.0
Europe,United Kingdom,https://www.argos.co.uk,6a5bb45cdcca2f7de5b52ca3,True,293.0,0.0,0.0,0.0,0.0,0.0,209.0,32.0,2.0
Europe,United Kingdom,https://www.bbc.co.uk,6a5bb45c05a0e5ffc2d7a9f1,True,572707.0,235.0,126.0,0.0,0.0,53.0,37159.0,5292.0,764.0
Europe,United Kingdom,https://www.universal-credit.service.gov.uk,6a5bb45c80e17abc02a2b939,True,17615.0,14.0,0.0,1.0,0.0,5.0,1467.0,246.0,35.0
Europe,United Kingdom,https://www.autotrader.co.uk,6a5bb45d385ae4722b671090,True,4527.0,1.0,0.0,0.0,0.0,1.0,767.0,130.0,11.0
Europe,United Kingdom,https://www.telegraph.co.uk,6a5bb45da2a360a864d89795,True,295.0,0.0,0.0,0.0,0.0,0.0,211.0,32.0,2.0
Europe,United Kingdom,https://www.independent.co.uk,6a5bb45d846d3fb8509092b9,True,508824.0,504.0,83.0,1.0,0.0,12.0,13485.0,2166.0,541.0
Europe,United Kingdom,https://secure.lloydsbank.co.uk,6a5bb45df15abd91c6dda4d6,True,576670.0,7.0,0.0,0.0,0.0,0.0,632.0,92.0,16.0
Europe,United Kingdom,https://www.mirror.co.uk,6a5bb45d3f3a445f192268c8,True,807941.0,324.0,93.0,0.0,0.0,15.0,9798.0,1598.0,281.0
Europe,United Kingdom,https://visas-immigration.service.gov.uk,6a5bb45fd9b0213070691a27,True,77084.0,81.0,0.0,2.0,0.0,12.0,4594.0,717.0,125.0
Europe,United Kingdom,https://tfl.gov.uk,6a5bb460fb9de24ee6a8cc36,True,3212796.0,4113.0,7.0,6.0,1.0,38.0,944436.0,127529.0,13733.0
Europe,United Kingdom,https://find-and-update.company-information.service.gov.uk,6a5bb46058116a506047f77f,True,35818.0,26.0,0.0,1.0,0.0,5.0,2609.0,401.0,54.0
Europe,United Kingdom,https://www.therange.co.uk,6a5bb460951fe07e5826f333,True,27125.0,2.0,1.0,0.0,0.0,0.0,451.0,69.0,8.0
Europe,United Kingdom,https://www.vivastreet.co.uk,6a5bb46140a13aeac058d6d1,True,266253.0,284.0,13.0,2.0,0.0,23.0,10923.0,1535.0,121.0
Europe,United Kingdom,https://www.next.co.uk,6a5bb4610e531a4f79a916a2,True,4251.0,1.0,0.0,0.0,0.0,0.0,313.0,50.0,5.0
Europe,United Kingdom,https://www.tui.co.uk,6a5bb4628ef503bead5c5ff7,True,291.0,0.0,0.0,0.0,0.0,0.0,207.0,32.0,2.0
Europe,United Kingdom,https://www.johnpyeauctions.co.uk,6a5bb4620f12147e8c2a01f8,True,27153.0,2.0,1.0,0.0,0.0,0.0,465.0,69.0,8.0
Europe,United Kingdom,https://www.very.co.uk,6a5bb463d4e9ad277c17cd49,True,4313.0,0.0,0.0,0.0,0.0,0.0,575.0,103.0,7.0
Europe,United Kingdom,https://www.vinted.co.uk,6a5bb463fd7cd34eec030633,True,2433666.0,104.0,30.0,2.0,0.0,120.0,16545.0,2716.0,415.0
Europe,United Kingdom,https://www.ancestry.co.uk,6a5bb463dcca2f7de5b52ca8,True,538981.0,1.0,1.0,0.0,0.0,0.0,218.0,33.0,8.0
Europe,United Kingdom,https://c.newsnow.co.uk,6a5bb463b7cafea7db54a2f6,True,27528.0,28.0,3.0,0.0,0.0,0.0,710.0,109.0,18.0
Europe,United Kingdom,https://www.express.co.uk,6a5bb464cf2a0d4bc6095b93,True,575987.0,381.0,193.0,2.0,0.0,10.0,26698.0,4509.0,604.0
Europe,United Kingdom,https://www.currys.co.uk,6a5bb464385ae4722b671098,True,6264.0,1.0,0.0,0.0,0.0,1.0,757.0,128.0,11.0
Europe,United Kingdom,https://sellercentral.amazon.co.uk,6a5bb464d8ec0d268c6c7048,True,235070.0,58.0,23.0,1.0,0.0,0.0,3862.0,633.0,137.0
Europe,United Kingdom,https://www.realtimetrains.co.uk,6a5bb46480e17abc02a2b948,True,33177.0,50.0,2.0,2.0,0.0,9.0,2101.0,330.0,38.0
Europe,United Kingdom,https://www.tax.service.gov.uk,6a5bb464a2a360a864d8979a,True,145593.0,159.0,21.0,2.0,0.0,12.0,9499.0,1512.0,299.0
Europe,United Kingdom,https://www.roman.co.uk,6a5bb46449eb97292dfadb06,True,492974.0,672.0,120.0,2.0,0.0,21.0,14096.0,2301.0,192.0
Europe,United Kingdom,https://www.thesun.co.uk,6a5bb4649ecc9eedfbc3c659,True,2912.0,0.0,0.0,1.0,0.0,1.0,165.0,25.0,2.0
Europe,United Kingdom,https://www.nhs.uk,6a5bb46765b78c057d1971f1,True,45296.0,51.0,0.0,1.0,0.0,4.0,2822.0,476.0,108.0
Europe,United Kingdom,https://www.tripadvisor.co.uk,6a5bb46758116a506047f7a2,True,1480.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0
Europe,United Kingdom,https://www.flashscore.co.uk,6a5bb469af34422a766ff64a,True,2532796.0,1372.0,10.0,0.0,0.0,972.0,53809.0,8733.0,1122.0
Europe,United Kingdom,https://www.zoopla.co.uk,6a5bb46bf679f762d86b6883,True,27096.0,2.0,1.0,0.0,0.0,0.0,447.0,69.0,8.0
Europe,United Kingdom,https://universe.dpdgroup.co.uk,6a5bb46ba82cfc64ac586fa6,True,186818.0,0.0,2.0,0.0,0.0,0.0,1375.0,106.0,7.0
Europe,United Kingdom,https://funeral-notices.co.uk,6a5bb46d7ccf15065d63c085,True,516458.0,265.0,64.0,0.0,0.0,12.0,10864.0,1787.0,253.0
Europe,United Kingdom,https://www.access.service.gov.uk,6a5bb46d3bc3ac3ced292515,True,24077.0,18.0,0.0,0.0,0.0,0.0,901.0,146.0,24.0
Europe,United Kingdom,https://vehicletax.service.gov.uk,6a5bb46d61bf895fc78772b6,True,35031.0,14.0,1.0,1.0,0.0,3.0,844.0,146.0,18.0
Europe,United Kingdom,https://www.shein.co.uk,6a5bb46dd9b0213070691a37,True,2539039.0,81.0,70.0,1.0,0.0,19.0,5968.0,986.0,85.0
Europe,United Kingdom,https://www.openrent.co.uk,6a5bb46ef8f3bda2d550e1df,True,233076.0,202.0,64.0,4.0,0.0,12.0,11491.0,1864.0,379.0
Europe,United Kingdom,https://www.bmstores.co.uk,6a5bb46ed4e9ad277c17cd51,True,923.0,0.0,0.0,0.0,0.0,0.0,553.0,83.0,0.0
Europe,United Kingdom,https://www.walesonline.co.uk,6a5bb46ef15abd91c6dda4df,True,845556.0,316.0,86.0,0.0,0.0,12.0,10592.0,1761.0,270.0
Europe,United Kingdom,https://www.manchestereveningnews.co.uk,6a5bb46e0e531a4f79a916a7,True,1069332.0,388.0,120.0,0.0,0.0,11.0,14316.0,2315.0,384.0
Europe,United Kingdom,https://www.airbnb.co.uk,6a5bb46e1b39448c728b6663,True,613553.0,156.0,8.0,1.0,0.0,25.0,4667.0,663.0,93.0
Europe,United Kingdom,https://www.matalan.co.uk,6a5bb46edcca2f7de5b52cb2,True,1654630.0,878.0,78.0,5.0,0.0,112.0,18859.0,2918.0,579.0
Europe,United Kingdom,https://tuclothing.sainsburys.co.uk,6a5bb46e385ae4722b6710a5,True,303.0,0.0,0.0,0.0,0.0,0.0,219.0,32.0,2.0
Europe,United Kingdom,https://www.wickes.co.uk,6a5bb470c36572ffc3a6adf6,True,672096.0,886.0,61.0,3.0,0.0,21.0,27366.0,4310.0,605.0
Europe,United Kingdom,https://secure.halifax-online.co.uk,6a5bb4704ec624deaa3b6ae5,True,552630.0,5.0,0.0,0.0,0.0,0.0,443.0,70.0,19.0
Europe,United Kingdom,https://www.just-eat.co.uk,6a5bb4709f3283959e0dcceb,True,4519.0,1.0,0.0,0.0,0.0,1.0,759.0,129.0,11.0
Europe,United Kingdom,https://m.jdsports.co.uk,6a5bb4700f12147e8c2a0202,True,485443.0,862.0,92.0,3.0,0.0,24.0,13644.0,2230.0,183.0
Europe,United Kingdom,https://www.wayfair.co.uk,6a5bb47280e17abc02a2b983,True,9404.0,0.0,0.0,0.0,0.0,0.0,164.0,29.0,4.0
Europe,United Kingdom,https://www.freeads.co.uk,6a5bb473caf573d009ddc20a,True,27143.0,2.0,1.0,0.0,0.0,0.0,449.0,69.0,8.0
Europe,United Kingdom,https://www.lse.co.uk,6a5bb4729ecc9eedfbc3c665,True,27084.0,2.0,1.0,0.0,0.0,0.0,441.0,69.0,8.0
Europe,United Kingdom,https://www.yodel.co.uk,6a5bb47165b78c057d197201,True,140636.0,43.0,1.0,1.0,0.0,6.0,2399.0,387.0,42.0
Europe,United Kingdom,https://ee.co.uk,6a5bb471b7cafea7db54a307,True,731155.0,138.0,42.0,0.0,0.0,57.0,10763.0,1859.0,570.0
Europe,United Kingdom,https://www.sainsburys.co.uk,6a5bb4730cd83faa7fee932e,True,296.0,0.0,0.0,0.0,0.0,0.0,212.0,32.0,2.0
Europe,United Kingdom,https://www.coral.co.uk,6a5bb47340a13aeac058d707,True,4560747.0,242.0,59.0,0.0,0.0,313.0,31980.0,6077.0,1308.0
Europe,United Kingdom,https://retail.santander.co.uk,6a5bb473a82cfc64ac586fac,True,158970.0,15.0,11.0,1.0,0.0,15.0,2695.0,454.0,101.0
Europe,United Kingdom,https://www.liverpoolecho.co.uk,6a5bb473a2a360a864d897c0,True,830254.0,309.0,77.0,0.0,0.0,12.0,10019.0,1622.0,263.0
Europe,United Kingdom,https://mangabuddy1.co.uk,6a5bb475d4e9ad277c17cd56,True,28619.0,25.0,6.0,0.0,0.0,1.0,7067.0,1138.0,74.0
Europe,United Kingdom,https://faroutmagazine.co.uk,6a5bb4753f3a445f19226960,True,27106.0,2.0,1.0,0.0,0.0,0.0,455.0,67.0,8.0
Europe,United Kingdom,https://online.hl.co.uk,6a5bb475951fe07e5826f33d,True,572794.0,226.0,36.0,1.0,0.0,30.0,12242.0,2038.0,346.0
Europe,United Kingdom,https://m.spareroom.co.uk,6a5bb476846d3fb85090932f,True,222375.0,121.0,24.0,7.0,0.0,28.0,6841.0,1145.0,130.0
Europe,United Kingdom,https://49s.co.uk,6a5bb4763bc3ac3ced29251f,True,118746.0,59.0,61.0,0.0,0.0,10.0,2769.0,468.0,90.0
Europe,United Kingdom,https://x.javhd.co.uk,6a5bb476385ae4722b6710aa,True,75950.0,145.0,20.0,1.0,0.0,0.0,4193.0,939.0,218.0
Europe,United Kingdom,https://www.onthebeach.co.uk,6a5bb4789f3283959e0dccf3,True,2594.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0
Europe,United Kingdom,https://www.standard.co.uk,6a5bb4788ef503bead5c5ffc,True,323144.0,337.0,89.0,0.0,0.0,3.0,8015.0,1301.0,609.0
Europe,United Kingdom,https://www.newsnow.co.uk,6a5bb479fd7cd34eec0306c3,True,360720.0,199.0,36.0,0.0,0.0,105.0,6136.0,955.0,226.0
Europe,United Kingdom,https://www.decathlon.co.uk,6a5bb479f679f762d86b688d,True,27145.0,2.0,1.0,0.0,0.0,0.0,453.0,69.0,8.0
Europe,United Kingdom,https://casebook.citizensadvice.org.uk,6a5bb47a61bf895fc78772c7,True,990.0,0.0,0.0,0.0,0.0,0.0,620.0,93.0,0.0
Europe,United Kingdom,https://metro.co.uk,6a5bb47ad8ec0d268c6c709e,True,1873210.0,649.0,251.0,2.0,0.0,90.0,28238.0,4711.0,1005.0
Europe,United Kingdom,https://m.shein.co.uk,6a5bb47bcaf573d009ddc215,True,6826211.0,65.0,54.0,0.0,0.0,11.0,4853.0,822.0,86.0
Europe,United Kingdom,https://www.jobsatamazon.co.uk,6a5bb47b0cd83faa7fee9333,True,923.0,0.0,0.0,0.0,0.0,0.0,553.0,84.0,0.0
Europe,United Kingdom,https://www.tntsports.co.uk,6a5bb47b49543153c3531ad7,True,1238000.0,341.0,97.0,0.0,0.0,92.0,19776.0,3160.0,479.0
Europe,United Kingdom,https://www.jobs.nhs.uk,6a5bb47bf8f3bda2d550e212,True,923.0,0.0,0.0,0.0,0.0,0.0,553.0,83.0,0.0
Europe,United Kingdom,https://xbato.co.uk,6a5bb47b4ec624deaa3b6aeb,True,27345.0,32.0,6.0,0.0,0.0,0.0,4293.0,686.0,59.0
Europe,United Kingdom,https://signin.account.gov.uk,6a5bb47ecf2a0d4bc6095c04,True,17611.0,18.0,0.0,0.0,0.0,2.0,1075.0,184.0,30.0
Europe,United Kingdom,https://www.bullionbypost.co.uk,6a5bb47e65b78c057d19721f,True,27118.0,2.0,1.0,0.0,0.0,0.0,461.0,69.0,8.0
Europe,United Kingdom,https://www.hulldailymail.co.uk,6a5bb482385ae4722b6710e3,True,786517.0,269.0,66.0,0.0,0.0,11.0,9049.0,1496.0,238.0
Europe,United Kingdom,https://www.freedating.co.uk,6a5bb480d4e9ad277c17cd69,True,70368.0,83.0,7.0,1.0,0.0,1.0,4582.0,872.0,64.0
Europe,United Kingdom,https://edikted.co.uk,6a5bb48280e17abc02a2b992,True,1323682.0,358.0,702.0,61.0,0.0,208.0,22646.0,3814.0,476.0
Europe,United Kingdom,https://signin.ebay.co.uk,6a5bb48761bf895fc78772cc,True,400875.0,28.0,1.0,1.0,0.0,3.0,1794.0,277.0,25.0
Europe,United Kingdom,https://www.pets4homes.co.uk,6a5bb497f8f3bda2d550e217,True,331714.0,257.0,26.0,1.0,0.0,10.0,8103.0,1354.0,96.0
Europe,United Kingdom,https://www.ticketmaster.co.uk,6a5bb4830f12147e8c2a02ab,True,192775.0,2.0,2.0,0.0,0.0,42.0,17061.0,2609.0,147.0
Europe,United Kingdom,https://www.findpensioncontacts.service.gov.uk,6a5bb4833f3a445f19226969,True,14309.0,12.0,0.0,2.0,0.0,2.0,734.0,125.0,21.0
Europe,United Kingdom,https://www.o2.co.uk,6a5bb48e0cd83faa7fee9338,True,101.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0
Europe,United Kingdom,https://www.twtd.co.uk,6a5bb48e9ecc9eedfbc3c66f,True,115901.0,158.0,41.0,1.0,16.0,7.0,9197.0,1569.0,147.0
Europe,United Kingdom,https://www.adidas.co.uk,6a5bb48e846d3fb850909399,True,4069.0,0.0,0.0,0.0,0.0,0.0,1125.0,197.0,9.0
Europe,United Kingdom,https://www.notino.co.uk,6a5bb492951fe07e5826f382,True,27069.0,2.0,1.0,0.0,0.0,0.0,447.0,69.0,8.0
Europe,United Kingdom,https://www.cv-library.co.uk,6a5bb49749eb97292dfadb49,True,523276.0,380.0,18.0,1.0,0.0,72.0,11553.0,1908.0,130.0
Europe,United Kingdom,https://www.review-b.account.gov.uk,6a5bb495fb9de24ee6a8cc68,True,19456.0,18.0,0.0,0.0,0.0,2.0,1370.0,242.0,35.0
Europe,United Kingdom,https://putlocker.uk,6a5bb49365b78c057d197229,True,77909.0,41.0,0.0,0.0,0.0,2.0,29938.0,4438.0,114.0
Europe,United Kingdom,https://www.swindonadvertiser.co.uk,6a5bb495a82cfc64ac587008,True,572836.0,466.0,142.0,1.0,0.0,9.0,12727.0,2027.0,282.0
Europe,United Kingdom,https://yukongold3.gameassists.co.uk,6a5bb4954ec624deaa3b6b1d,True,146788.0,0.0,0.0,0.0,0.0,0.0,522.0,84.0,4.0
Europe,United Kingdom,https://www.sportsbikeshop.co.uk,6a5bb496f679f762d86b6897,True,200164.0,191.0,78.0,2.0,0.0,37.0,11254.0,1961.0,195.0
Europe,United Kingdom,https://myaccount.postcodelottery.co.uk,6a5bb4977ccf15065d63c0e8,True,185870.0,0.0,2.0,0.0,0.0,0.0,761.0,70.0,7.0
Europe,United Kingdom,https://street.co.uk,6a5bb4970cd83faa7fee933d,True,213545.0,96.0,72.0,2.0,0.0,32.0,8319.0,1312.0,223.0
Europe,United Kingdom,https://www.passport.service.gov.uk,6a5bb4979a849ce39dd5b4b5,True,39118.0,0.0,0.0,0.0,0.0,0.0,259.0,41.0,4.0
Europe,United Kingdom,https://www.britishnewspaperarchive.co.uk,6a5bb4979f3283959e0dccfe,True,468124.0,0.0,1.0,0.0,0.0,0.0,829.0,124.0,7.0
Europe,United Kingdom,https://www.classicfootballshirts.co.uk,6a5bb497846d3fb8509093a8,True,5163.0,1.0,0.0,0.0,0.0,1.0,772.0,128.0,11.0
Europe,Italy,https://www.gazzetta.it,6a5bb49758116a506047f7a9,True,635006.0,694.0,268.0,8.0,0.0,26.0,30236.0,4753.0,777.0
Europe,Italy,https://www.repubblica.it,6a5bb497f15abd91c6dda573,True,544100.0,607.0,193.0,2.0,0.0,14.0,26111.0,4147.0,815.0
Europe,Italy,https://www.ilmeteo.it,6a5bb498c36572ffc3a6aea7,True,1119157.0,1106.0,53.0,3.0,0.0,105.0,106599.0,14180.0,1566.0
Europe,Italy,https://posteid.poste.it,6a5bb498b7cafea7db54a374,True,67653.0,40.0,18.0,0.0,0.0,19.0,6854.0,1019.0,133.0
Europe,Italy,https://www.ilfattoquotidiano.it,6a5bb4988ef503bead5c608d,True,1012623.0,936.0,618.0,1.0,0.0,49.0,47409.0,7846.0,972.0
Europe,Italy,https://www.ebay.it,6a5bb4990e531a4f79a9173f,True,1127244.0,470.0,81.0,1.0,0.0,77.0,13339.0,2017.0,375.0
Europe,Italy,https://www.corriere.it,6a5bb49a1b39448c728b66df,True,1385707.0,1031.0,283.0,2.0,0.0,267.0,45463.0,7303.0,1183.0
Europe,Italy,https://www.diretta.it,6a5bb49ba2a360a864d89857,True,2720859.0,1347.0,1190.0,0.0,0.0,972.0,55537.0,8761.0,1138.0
Europe,Italy,https://www.idealista.it,6a5bb49bd9b0213070691bd6,True,1482.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
Europe,Italy,https://serviziweb2.inps.it,6a5bb49bcf2a0d4bc6095c13,True,661921.0,1148.0,8.0,1.0,2.0,192.0,43068.0,5733.0,901.0
Europe,Italy,https://www.ansa.it,6a5bb4e90f12147e8c2a03c5,True,786168.0,857.0,180.0,1.0,0.0,58.0,34652.0,5504.0,940.0
Europe,Italy,https://www.ilmattino.it,6a5bb49f3b31af06c55b9050,True,1010967.0,787.0,212.0,5.0,0.0,22.0,31773.0,5102.0,927.0
Europe,Italy,https://www.ilportaledellautomobilista.it,6a5bb49f9a849ce39dd5b4ba,True,110821.0,175.0,32.0,4.0,0.0,1.0,6637.0,897.0,226.0
Europe,Italy,https://www.leggo.it,6a5bb49f3f3a445f1922698a,True,841203.0,461.0,109.0,3.0,0.0,9.0,28139.0,4677.0,548.0
Europe,Italy,https://www.autoscout24.it,6a5bb4a0fb9de24ee6a8cc79,True,870287.0,174.0,62.0,1.0,0.0,83.0,15309.0,2441.0,307.0
Europe,Italy,https://www.tgcom24.mediaset.it,6a5bb4a0846d3fb8509093b3,True,2544364.0,797.0,351.0,0.0,0.0,185.0,36696.0,6132.0,1722.0
Europe,Italy,https://www.rainews.it,6a5bb4a04ec624deaa3b6b26,True,185183.0,0.0,2.0,0.0,0.0,0.0,306.0,54.0,7.0
Europe,Italy,https://www.lastampa.it,6a5bb4a0d4e9ad277c17cd89,True,689919.0,579.0,156.0,4.0,0.0,24.0,62858.0,9812.0,747.0
Europe,Italy,https://m.nirvam.it,6a5bb4a10f12147e8c2a02d3,True,115352.0,9.0,6.0,1.0,0.0,3.0,7829.0,1156.0,41.0
Europe,Italy,https://ippica.snai.it,6a5bb4a165b78c057d197234,True,315160.0,645.0,0.0,0.0,0.0,0.0,5640.0,1832.0,273.0
Europe,Italy,https://www.borsaitaliana.it,6a5bb4a1dcca2f7de5b52d9b,True,336664.0,348.0,24.0,1.0,5.0,13.0,8982.0,1433.0,260.0
Europe,Italy,https://www.zalando.it,6a5bb4a1fd7cd34eec03073c,True,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,Italy,https://www.lidl.it,6a5bb4a23bc3ac3ced2925c6,True,671409.0,227.0,68.0,2.0,0.0,70.0,12493.0,1909.0,249.0
Europe,Italy,https://iampe.agenziaentrate.gov.it,6a5bb4a2f679f762d86b68f3,True,162166.0,29.0,0.0,1.0,0.0,7.0,1671.0,257.0,43.0
Europe,Italy,https://www.poste.it,6a5bb4a340a13aeac058d995,True,269535.0,282.0,33.0,0.0,0.0,47.0,15567.0,2357.0,754.0
Europe,Italy,https://www.inps.it,6a5bb4a5d8ec0d268c6c71ba,True,895258.0,1256.0,22.0,1.0,2.0,202.0,58508.0,8172.0,1404.0
Europe,Italy,https://ricette.giallozafferano.it,6a5bb4a461bf895fc78772f1,True,308876.0,252.0,23.0,11.0,0.0,16.0,10380.0,1622.0,166.0
Europe,Italy,https://nuvola.madisoft.it,6a5bb4a59f3283959e0dcd09,True,186025.0,0.0,2.0,0.0,0.0,0.0,829.0,115.0,7.0
Europe,Italy,https://www.tim.it,6a5bb4f30cd83faa7fee9451,True,678890.0,283.0,111.0,9.0,0.0,65.0,39377.0,6220.0,898.0
Europe,Italy,https://www.portaleargo.it,6a5bb4a7f8f3bda2d550e295,True,45784.0,72.0,3.0,1.0,0.0,0.0,2064.0,258.0,33.0
Europe,Italy,https://www.orizzontescuola.it,6a5bb4aaaf34422a766ff717,True,474182.0,842.0,195.0,1.0,0.0,5.0,33348.0,5398.0,720.0
Europe,Italy,https://login.libero.it,6a5bb4aacf2a0d4bc6095c4c,True,103700.0,25.0,11.0,1.0,0.0,12.0,3682.0,541.0,32.0
Europe,Italy,https://www.ilmessaggero.it,6a5bb4aa0f12147e8c2a02ef,True,1279025.0,911.0,173.0,3.0,0.0,178.0,38430.0,6066.0,1328.0
Europe,Italy,https://www.ilgiornale.it,6a5ba0e8050152fd9ad41421,True,341556.0,328.0,116.0,2.0,0.0,10.0,21502.0,3431.0,640.0
Europe,Italy,https://www.giroditalia.it,6a5bb4aa9ecc9eedfbc3c6c7,True,312184.0,287.0,123.0,2.0,0.0,1.0,4756.0,790.0,172.0
Europe,Italy,https://www.sportmediaset.mediaset.it,6a5bb4aa951fe07e5826f38b,True,2744121.0,890.0,346.0,0.0,0.0,251.0,33369.0,5698.0,1637.0
Europe,Italy,https://www.agenziaentrate.gov.it,6a5bb4ad9a849ce39dd5b511,True,87367.0,35.0,13.0,1.0,0.0,9.0,3651.0,542.0,227.0
Europe,Italy,https://www.vinted.it,6a5bb4aef679f762d86b6905,True,2475095.0,104.0,30.0,2.0,0.0,121.0,19500.0,2902.0,448.0
Europe,Italy,https://www.vanityfair.it,6a5bb4ad9f3283959e0dcd18,True,1710791.0,168.0,56.0,0.0,39.0,60.0,42103.0,6770.0,663.0
Europe,Italy,https://www.raiplay.it,6a5bb4adc36572ffc3a6af27,True,185183.0,0.0,2.0,0.0,0.0,0.0,306.0,54.0,7.0
Europe,Italy,https://idserver.servizicie.interno.gov.it,6a5bb4b2f15abd91c6dda5c3,True,4056.0,0.0,3.0,0.0,0.0,0.0,25.0,5.0,0.0
Europe,Italy,https://sister3.agenziaentrate.gov.it,6a5bb4b7385ae4722b671171,True,185397.0,0.0,2.0,0.0,0.0,0.0,441.0,71.0,7.0
Europe,Italy,https://questure.poliziadistato.it,6a5bb4b0dcca2f7de5b52e31,True,38098.0,236.0,12.0,1.0,0.0,4.0,4409.0,680.0,56.0
Europe,Italy,https://tg24.sky.it,6a5bb4b149543153c3531b95,True,900526.0,210.0,99.0,0.0,0.0,25.0,113141.0,14946.0,458.0
Europe,Italy,https://www.ilrestodelcarlino.it,6a5bb4b1f8f3bda2d550e2eb,True,1376067.0,378.0,181.0,0.0,0.0,41.0,40621.0,6551.0,1467.0
Europe,Italy,https://sport.sky.it,6a5bb4b1caf573d009ddc421,True,1335162.0,332.0,151.0,0.0,0.0,36.0,205067.0,27499.0,709.0
